repo,tstart,tstop,status,is_domi,max_co,repo_type,num_com,num_dvpr,num_cmt
puppet-ec2api,16,17,0,1,0.461538462,0,5,6,13
puppet-ec2api,15,16,0,1,0.571428571,0,3,5,21
puppet-ec2api,14,15,0,1,0.5,0,6,8,12
puppet-ec2api,13,14,0,0,0.238095238,0,7,10,21
openstack-ansible-ops,17,18,0,1,0.729885057,0,11,27,174
openstack-ansible-ops,16,17,0,1,0.764705882,0,5,15,51
openstack-ansible-ops,15,16,0,1,0.788888889,0,4,18,90
openstack-ansible-ops,14,15,0,1,0.485714286,0,6,13,35
openstack-ansible-ops,13,14,0,1,0.8,0,5,8,25
charm-interface-neutron-plugin-api-subordinate,13,14,1,1,1,0,1,1,6
charm-interface-neutron-plugin-api-subordinate,12,13,0,1,1,0,1,1,1
openstack-chef,17,18,0,1,0.869565217,0,4,4,23
openstack-chef,16,17,0,1,0.538461538,0,4,4,13
openstack-chef,15,16,0,0,0.428571429,0,3,3,7
openstack-chef,14,15,0,0,0.4,0,4,5,5
openstack-chef,13,14,0,0,0.416666667,0,4,4,12
openstack-chef,12,13,0,0,0.291666667,0,5,6,24
openstack-chef,11,12,0,1,0.555555556,0,5,8,27
openstack-chef,10,11,0,1,0.513513514,0,7,11,37
openstack-chef,9,10,0,1,0.6,0,3,7,10
openstack-chef,8,9,0,0,0.333333333,0,6,15,33
openstack-chef,7,8,0,1,0.571428571,0,5,7,21
openstack-chef,6,7,0,1,1,0,1,1,11
openstack-chef,5,6,0,1,1,0,1,1,40
trove-specs,16,17,1,1,1,1,1,1,1
trove-specs,14,15,1,1,0.666666667,1,2,3,3
trove-specs,13,14,0,1,0.666666667,1,2,3,3
trove-specs,12,13,0,1,1,1,1,1,1
trove-specs,11,12,0,1,0.5,1,4,6,6
trove-specs,10,11,0,0,0.25,1,4,4,4
trove-specs,9,10,0,1,1,1,1,1,2
renderspec,16,17,1,1,1,0,1,3,6
renderspec,15,16,0,1,1,0,1,2,13
renderspec,14,15,0,0,0.428571429,0,4,6,7
renderspec,13,14,0,0,0.375,0,5,7,8
renderspec,12,13,0,1,0.833333333,0,2,3,12
rally-openstack,17,18,0,1,0.59375,1,7,11,64
rally-openstack,16,17,0,1,0.704697987,1,16,24,149
rally-openstack,15,16,0,1,0.525641026,1,17,39,234
rally-openstack,14,15,0,1,0.636363636,1,11,33,132
rally-openstack,13,14,0,1,0.570621469,1,19,49,177
rally-openstack,12,13,0,1,0.480874317,1,22,57,183
rally-openstack,11,12,0,1,0.474489796,1,22,54,196
rally-openstack,10,11,0,1,0.572649573,1,16,45,117
rally-openstack,9,10,0,1,0.6,1,7,18,30
rally-openstack,8,9,0,1,0.608695652,1,6,12,23
rally-openstack,7,8,0,1,0.857142857,1,3,6,14
xstatic-hogan,9,10,1,1,1,0,1,1,2
openstack-ansible-plugins,17,18,0,1,0.472222222,0,8,14,36
openstack-ansible-plugins,16,17,0,1,0.611111111,0,6,9,18
openstack-ansible-plugins,15,16,0,0,0.342105263,0,6,10,38
openstack-ansible-plugins,14,15,0,1,0.653846154,0,6,11,26
openstack-ansible-plugins,13,14,0,1,0.685714286,0,5,10,35
openstack-ansible-plugins,12,13,0,1,0.8125,0,4,7,16
ptgbot,16,17,1,1,0.685714286,4,4,7,35
ptgbot,15,16,0,1,1,4,1,2,20
python-congressclient,17,18,0,0,0.428571429,3,3,4,7
python-congressclient,16,17,0,1,0.5,3,3,3,4
python-congressclient,15,16,0,1,0.545454545,3,5,6,11
python-congressclient,14,15,0,0,0.357142857,3,8,9,14
python-congressclient,13,14,0,0,0.285714286,3,6,6,7
python-congressclient,12,13,0,1,0.555555556,3,4,4,9
python-congressclient,11,12,0,0,0.333333333,3,5,5,6
python-congressclient,10,11,0,1,0.777777778,3,6,8,27
python-congressclient,9,10,0,1,1,3,1,2,9
python-keystoneclient,17,18,0,0,0.4,3,5,7,10
python-keystoneclient,16,17,0,0,0.3,3,6,9,10
python-keystoneclient,15,16,0,0,0.133333333,3,11,13,15
python-keystoneclient,14,15,0,0,0.266666667,3,13,19,30
python-keystoneclient,13,14,0,0,0.376811594,3,15,29,69
python-keystoneclient,12,13,0,1,0.493150685,3,15,34,73
python-keystoneclient,11,12,0,1,0.630434783,3,15,21,92
python-keystoneclient,10,11,0,0,0.41,3,13,26,100
python-keystoneclient,9,10,0,0,0.366666667,3,22,39,150
python-keystoneclient,8,9,0,0,0.30726257,3,27,50,179
python-keystoneclient,7,8,0,0,0.2421875,3,21,47,128
python-keystoneclient,6,7,0,0,0.25,3,17,45,104
python-keystoneclient,5,6,0,0,0.333333333,3,11,15,33
python-keystoneclient,4,5,0,1,0.583333333,3,11,22,72
python-rackclient,16,17,1,1,1,3,1,1,1
python-rackclient,10,11,1,1,1,3,1,1,7
python-rackclient,9,10,0,1,0.833333333,3,2,2,6
snap-rally,14,15,1,1,1,0,1,1,5
fuel-nailgun-extension-cluster-upgrade,14,15,1,0,0.333333333,0,3,3,3
