repo,tstart,tstop,status,is_mono,m_ratio,repo_type,num_com,num_dvpr,num_cmt
openstack-ansible-os_heat,12,13,0,1,0.68,3,4,9,25
openstack-ansible-os_heat,11,12,0,1,0.875,3,3,8,16
openstack-ansible-os_heat,10,11,0,1,1.0,3,1,6,9
packetary,14,15,1,1,1.0,1,1,1,5
packetary,13,14,0,1,1.0,1,1,4,14
packetary,12,13,0,1,0.9833333333333333,1,2,10,60
packetary,11,12,0,1,1.0,1,1,5,29
packetary,10,11,0,1,1.0,1,1,1,10
stx-tools,17,18,0,1,0.7623762376237624,3,2,21,101
ovsdbapp,17,18,0,1,0.8,4,4,8,15
ovsdbapp,16,17,0,1,0.8571428571428571,4,3,5,14
ovsdbapp,15,16,0,1,0.8392857142857143,4,5,10,56
ovsdbapp,14,15,0,1,0.5,4,7,8,12
ovsdbapp,13,14,0,0,0.3333333333333333,4,7,10,15
ovsdbapp,12,13,0,0,0.23076923076923078,4,11,11,13
ovsdbapp,11,12,0,1,0.5,4,5,8,12
ovsdbapp,10,11,0,1,0.5,4,3,3,12
python-cinderclient,17,18,0,0,0.3793103448275862,4,8,14,29
python-cinderclient,16,17,0,0,0.29411764705882354,4,13,19,34
python-cinderclient,15,16,0,0,0.2692307692307692,4,13,33,78
python-cinderclient,14,15,0,0,0.14893617021276595,4,21,33,47
python-cinderclient,13,14,0,0,0.16666666666666666,4,20,43,78
python-cinderclient,12,13,0,0,0.1111111111111111,4,20,39,63
python-cinderclient,11,12,0,0,0.2,4,20,36,60
python-cinderclient,10,11,0,0,0.10869565217391304,4,18,31,46
python-cinderclient,9,10,0,0,0.21621621621621623,4,15,21,37
python-cinderclient,8,9,0,0,0.21666666666666667,4,20,38,60
python-cinderclient,7,8,0,0,0.273972602739726,4,20,35,73
python-cinderclient,6,7,0,0,0.24390243902439024,4,13,19,41
python-cinderclient,5,6,0,0,0.16,4,11,18,25
fuel-menu,15,16,1,1,1.0,3,1,1,1
fuel-menu,14,15,0,0,0.4,3,3,5,5
fuel-menu,13,14,0,1,0.85,3,2,11,20
fuel-menu,12,13,0,1,0.9367088607594937,3,3,21,79
fuel-menu,11,12,0,1,1.0,3,1,10,27
fuel-menu,10,11,0,1,0.875,3,2,5,16
fuel-menu,9,10,0,1,0.9,3,2,6,10
fuel-menu,8,9,0,1,1.0,3,1,1,11
fuel-menu,7,8,0,1,1.0,3,1,2,85
loci-glance,17,18,0,1,1.0,3,1,1,1
loci-glance,16,17,0,1,1.0,3,1,1,1
loci-glance,15,16,0,1,0.6666666666666666,3,4,4,18
loci-glance,14,15,0,1,0.8888888888888888,3,2,2,9
service-types-authority,17,18,0,1,1.0,0,1,1,1
service-types-authority,16,17,0,0,0.3333333333333333,0,3,3,3
service-types-authority,15,16,0,1,0.5,0,7,8,24
senlin-dashboard,17,18,0,0,0.48148148148148145,1,8,11,27
senlin-dashboard,16,17,0,1,0.5,1,4,4,8
senlin-dashboard,15,16,0,0,0.391304347826087,1,7,9,23
senlin-dashboard,14,15,0,0,0.4125,1,8,15,80
senlin-dashboard,13,14,0,1,0.7272727272727273,1,5,8,44
senlin-dashboard,12,13,0,1,0.8,1,5,7,55
senlin-dashboard,11,12,0,1,0.7941176470588235,1,3,3,34
rally,17,18,0,1,0.7142857142857143,1,7,15,70
rally,16,17,0,1,0.6946902654867256,1,21,38,226
rally,15,16,0,1,0.5382165605095541,1,19,46,314
rally,14,15,0,1,0.6,1,14,43,205
rally,13,14,0,1,0.6047297297297297,1,26,72,296
rally,12,13,0,1,0.5774647887323944,1,30,80,355
rally,11,12,0,0,0.4796747967479675,1,34,77,369
rally,10,11,0,1,0.5266457680250783,1,29,75,319
rally,9,10,0,0,0.3975409836065574,1,21,53,244
rally,8,9,0,1,0.5714285714285714,1,14,38,329
rally,7,8,0,1,0.9411764705882353,1,5,9,85
ansible-role-container-registry,17,18,0,1,1.0,3,1,5,29
charm-gnocchi,17,18,0,1,0.7857142857142857,3,3,7,14
charm-gnocchi,16,17,0,1,1.0,3,1,5,14
charm-gnocchi,15,16,0,1,1.0,3,1,1,29
mistral,17,18,0,0,0.256198347107438,1,13,40,121
mistral,16,17,0,0,0.2708333333333333,1,14,42,144
mistral,15,16,0,0,0.1989247311827957,1,19,48,186
mistral,14,15,0,0,0.2391304347826087,1,19,31,138
mistral,13,14,0,0,0.33014354066985646,1,20,48,209
mistral,12,13,0,0,0.2462686567164179,1,20,35,134
mistral,11,12,0,1,0.5423728813559322,1,15,23,177
mistral,10,11,0,1,0.7070707070707071,1,8,16,198
mistral,9,10,0,1,0.7228464419475655,1,9,15,267
mistral,8,9,0,1,0.9032258064516129,1,3,8,93
marshal,12,13,1,1,1.0,1,1,1,2
fuel-ccp-ceph,15,16,1,1,0.5,3,2,2,2
fuel-ccp-ceph,14,15,0,1,0.8,3,2,5,5
eslint-config-openstack,14,15,1,1,0.6666666666666666,5,2,2,3
eslint-config-openstack,13,14,0,1,0.6,5,3,3,15
eslint-config-openstack,12,13,0,1,1.0,5,1,1,13
eslint-config-openstack,11,12,0,1,0.7837837837837838,5,2,3,37
bareon-specs,12,13,1,1,1.0,1,1,2,2
loci-murano,17,18,0,1,1.0,3,1,1,1
solum-dashboard,17,18,0,1,0.7142857142857143,1,3,4,7
solum-dashboard,16,17,0,1,0.5,1,2,2,2
solum-dashboard,15,16,0,1,0.625,1,3,4,8
solum-dashboard,14,15,0,1,0.7619047619047619,1,6,7,21
solum-dashboard,13,14,0,0,0.47619047619047616,1,4,4,21
solum-dashboard,12,13,0,1,0.5,1,3,3,4
solum-dashboard,11,12,0,1,1.0,1,1,1,1
solum-dashboard,9,10,1,1,0.75,1,2,3,8
ansible-role-shade,17,18,0,1,1.0,3,1,1,9
ansible-role-shade,16,17,0,1,1.0,3,1,2,4
ansible-role-shade,14,15,1,1,1.0,3,1,1,3
ansible-role-shade,13,14,0,1,0.8333333333333334,3,2,2,6
ansible-role-shade,12,13,0,1,1.0,3,1,1,4
proliantutils,17,18,0,0,0.42857142857142855,4,7,9,14
proliantutils,16,17,0,1,0.7272727272727273,4,3,5,11
proliantutils,15,16,0,0,0.4827586206896552,4,5,9,58
proliantutils,14,15,0,0,0.42857142857142855,4,3,3,7
proliantutils,13,14,0,1,0.6875,4,4,6,16
proliantutils,12,13,0,1,0.5,4,3,2,6
proliantutils,11,12,0,1,0.9523809523809523,4,2,6,21
proliantutils,10,11,0,1,0.9444444444444444,4,3,7,36
proliantutils,9,10,0,1,1.0,4,1,1,1
neutron-vpnaas-dashboard,17,18,0,1,0.5454545454545454,1,4,4,11
neutron-vpnaas-dashboard,16,17,0,1,0.55,1,6,6,20
neutron-vpnaas-dashboard,15,16,0,1,0.8636363636363636,1,3,4,22
adjutant,17,18,0,1,0.7777777777777778,1,3,4,9
adjutant,16,17,0,1,0.918918918918919,1,4,5,37
adjutant,15,16,0,1,1.0,1,1,2,35
adjutant,14,15,0,1,1.0,1,1,3,13
adjutant,13,14,0,1,1.0,1,1,2,18
adjutant,12,13,0,1,1.0,1,1,2,49
adjutant,11,12,0,1,1.0,1,1,2,27
adjutant,10,11,0,1,1.0,1,1,1,30
watcher,17,18,0,0,0.2289156626506024,1,11,25,83
watcher,16,17,0,0,0.21367521367521367,1,16,32,117
watcher,15,16,0,0,0.22580645161290322,1,19,35,124
watcher,14,15,0,0,0.3697478991596639,1,14,28,119
watcher,13,14,0,0,0.47096774193548385,1,19,46,155
watcher,12,13,0,1,0.5865921787709497,1,13,29,179
watcher,11,12,0,1,1.0,1,1,1,1
python-aodhclient,17,18,0,1,0.75,4,2,3,4
python-aodhclient,16,17,0,0,0.14285714285714285,4,7,7,7
python-aodhclient,15,16,0,0,0.3333333333333333,4,4,5,6
python-aodhclient,14,15,0,1,0.5,4,6,7,10
python-aodhclient,13,14,0,0,0.34782608695652173,4,6,10,23
python-aodhclient,12,13,0,1,0.6097560975609756,4,5,9,41
python-aodhclient,11,12,0,1,0.9710144927536232,4,3,5,69
charm-interface-neutron-plugin,14,15,1,1,1.0,3,1,1,1
python-kingbirdclient,16,17,1,0,0.375,4,4,4,8
python-kingbirdclient,15,16,0,1,0.75,4,2,2,4
python-kingbirdclient,14,15,0,1,0.8333333333333334,4,2,2,6
python-kingbirdclient,13,14,0,1,0.5,4,2,2,4
arch-wg,14,15,1,1,1.0,0,1,1,2
ansible-role-grafyaml,17,18,0,1,1.0,3,1,1,2
tripleo-common-tempest-plugin,16,17,1,1,0.75,3,2,2,4
fuel-plugin-detach-haproxy,13,14,1,1,1.0,3,1,1,6
puppet-tacker,17,18,0,0,0.45,3,5,8,20
puppet-tacker,16,17,0,1,0.7272727272727273,3,3,3,11
puppet-tacker,15,16,0,1,0.5,3,5,6,28
puppet-tacker,14,15,0,1,0.6,3,2,5,10
puppet-tacker,13,14,0,1,0.75,3,2,2,4
puppet-tacker,12,13,0,1,0.8,3,2,3,5
security-doc,17,18,0,1,0.5263157894736842,1,7,10,19
security-doc,16,17,0,0,0.391304347826087,1,8,8,23
security-doc,15,16,0,0,0.2413793103448276,1,10,15,29
security-doc,14,15,0,0,0.24242424242424243,1,13,16,33
security-doc,13,14,0,0,0.24,1,14,21,50
security-doc,12,13,0,0,0.3137254901960784,1,13,21,51
security-doc,11,12,0,0,0.20161290322580644,1,19,34,124
security-doc,10,11,0,0,0.1568627450980392,1,21,44,102
security-doc,9,10,0,0,0.23478260869565218,1,14,33,115
monasca-tempest-plugin,17,18,0,1,0.6428571428571429,1,4,6,14
monasca-tempest-plugin,16,17,0,0,0.4166666666666667,1,4,7,12
monasca-tempest-plugin,15,16,0,0,0.4,1,5,9,10
monasca-tempest-plugin,14,15,0,0,0.3333333333333333,1,7,9,15
monasca-tempest-plugin,13,14,0,0,0.21739130434782608,1,8,12,23
monasca-tempest-plugin,12,13,0,0,0.43103448275862066,1,8,13,58
vitrage-specs,17,18,0,1,0.5,1,3,3,4
vitrage-specs,16,17,0,0,0.42857142857142855,1,4,6,14
vitrage-specs,15,16,0,1,0.8,1,2,4,5
vitrage-specs,14,15,0,1,0.6666666666666666,1,3,6,6
vitrage-specs,13,14,0,1,1.0,1,1,3,5
vitrage-specs,12,13,0,1,0.9333333333333333,1,2,9,15
python-magnetodbclient,11,12,1,1,1.0,4,1,1,1
python-magnetodbclient,10,11,0,0,0.3333333333333333,4,3,3,3
python-magnetodbclient,9,10,0,1,0.9642857142857143,4,2,2,28
pyghmi,17,18,0,1,0.7307692307692307,4,6,6,52
pyghmi,16,17,0,1,0.8285714285714286,4,5,7,35
pyghmi,15,16,0,1,0.8918918918918919,4,2,2,37
pyghmi,14,15,0,1,0.6875,4,3,4,16
pyghmi,13,14,0,1,0.8484848484848485,4,4,6,33
pyghmi,12,13,0,1,0.8421052631578947,4,6,8,38
pyghmi,11,12,0,1,1.0,4,1,3,41
pyghmi,10,11,0,1,0.8214285714285714,4,4,4,28
pyghmi,9,10,0,1,0.918918918918919,4,3,4,37
pyghmi,8,9,0,1,0.9583333333333334,4,2,2,24
pyghmi,7,8,0,1,0.9444444444444444,4,2,3,72
keystone,17,18,0,0,0.3254437869822485,1,21,36,169
keystone,16,17,0,0,0.4484304932735426,1,16,35,223
keystone,15,16,0,0,0.41245136186770426,1,21,52,257
keystone,14,15,0,0,0.1434108527131783,1,25,58,258
keystone,13,14,0,0,0.32452830188679244,1,30,85,530
keystone,12,13,0,0,0.3512396694214876,1,33,97,484
keystone,11,12,0,0,0.3783783783783784,1,26,69,370
keystone,10,11,0,0,0.431640625,1,21,54,512
keystone,9,10,0,0,0.37559808612440193,1,28,71,418
keystone,8,9,0,0,0.3411764705882353,1,40,84,510
keystone,7,8,0,0,0.2881844380403458,1,30,87,347
keystone,6,7,0,0,0.28044280442804426,1,22,69,271
keystone,5,6,0,0,0.3271604938271605,1,21,47,162
keystone,4,5,0,1,0.7707692307692308,1,17,61,650
keystone,3,4,0,1,0.8078541374474053,1,6,37,713
keystone,2,3,0,1,1.0,1,1,2,19
castellan-ui,17,18,0,1,1.0,1,1,1,1
castellan-ui,16,17,0,1,0.75,1,2,2,8
monasca-agent,17,18,0,0,0.35135135135135137,1,13,23,37
monasca-agent,16,17,0,0,0.2857142857142857,1,11,20,35
monasca-agent,15,16,0,0,0.3466666666666667,1,18,36,75
monasca-agent,14,15,0,0,0.22727272727272727,1,13,25,44
monasca-agent,13,14,0,0,0.41304347826086957,1,13,37,138
monasca-agent,12,13,0,1,0.5494505494505495,1,9,29,91
monasca-agent,11,12,0,1,0.6746031746031746,1,10,35,126
monasca-agent,10,11,0,1,0.8987341772151899,1,4,9,79
monasca-agent,9,10,0,1,0.9619565217391305,1,3,8,184
monasca-agent,8,9,0,1,1.0,1,1,3,64
vmware-nsxlib,17,18,0,1,0.8444444444444444,2,6,12,45
vmware-nsxlib,16,17,0,1,0.86,2,6,10,50
vmware-nsxlib,15,16,0,1,0.9354838709677419,2,4,11,62
vmware-nsxlib,14,15,0,1,0.68,2,5,11,50
vmware-nsxlib,13,14,0,1,1.0,2,1,1,1
governance-website,17,18,0,1,1.0,0,1,1,1
ansible-role-python_venv_build,17,18,0,1,0.8148148148148148,3,5,6,27
gluon,17,18,0,1,1.0,1,1,1,1
gluon,16,17,0,1,1.0,1,1,1,5
gluon,15,16,0,1,0.6060606060606061,1,7,12,33
gluon,14,15,0,0,0.42857142857142855,1,8,13,28
gluon,13,14,0,0,0.3333333333333333,1,3,3,3
ansible-role-statsd,17,18,0,1,1.0,3,1,1,4
kayobe-config-dev,17,18,0,1,0.7777777777777778,3,3,3,9
kayobe-config-dev,16,17,0,1,1.0,3,1,1,5
kayobe-config-dev,15,16,0,1,1.0,3,1,1,7
installguide-cookiecutter,15,16,1,1,0.6,3,3,3,5
installguide-cookiecutter,14,15,0,1,0.5,3,2,2,2
installguide-cookiecutter,13,14,0,0,0.25,3,5,5,8
oslo-specs,17,18,0,0,0.375,0,5,7,8
oslo-specs,16,17,0,1,0.75,0,2,2,4
oslo-specs,15,16,0,1,1.0,0,1,1,1
oslo-specs,14,15,0,0,0.3333333333333333,0,3,3,3
oslo-specs,12,13,1,1,1.0,0,1,1,1
oslo-specs,11,12,0,1,0.5,0,2,2,2
oslo-specs,10,11,0,1,0.8888888888888888,0,2,2,9
oslo-specs,9,10,0,0,0.391304347826087,0,6,7,23
devstack-tools,15,16,1,1,1.0,3,1,1,1
devstack-tools,14,15,0,1,1.0,3,1,2,21
tooz,17,18,0,1,0.6666666666666666,5,2,2,3
tooz,16,17,0,0,0.375,5,4,5,8
tooz,15,16,0,1,0.6739130434782609,5,7,7,46
tooz,14,15,0,1,0.7142857142857143,5,7,7,28
tooz,13,14,0,1,0.6875,5,7,10,32
tooz,12,13,0,1,0.5294117647058824,5,4,6,34
tooz,11,12,0,1,0.7333333333333333,5,8,10,45
tooz,10,11,0,0,0.47297297297297297,5,6,9,74
tooz,9,10,0,1,0.5217391304347826,5,7,7,46
tooz,8,9,0,1,0.7391304347826086,5,4,4,23
fuel-plugin-congress,14,15,1,1,1.0,3,1,2,9
nova-docker,14,15,1,1,1.0,1,1,1,1
nova-docker,13,14,0,1,0.5,1,2,2,2
nova-docker,12,13,0,0,0.2857142857142857,1,8,8,14
nova-docker,11,12,0,1,0.5,1,8,10,20
nova-docker,10,11,0,1,0.6756756756756757,1,8,9,37
nova-docker,9,10,0,0,0.2631578947368421,1,10,17,38
nova-docker,8,9,0,0,0.3333333333333333,1,4,5,24
qinling-dashboard,17,18,0,1,1.0,1,1,1,5
python-cratonclient,16,17,1,1,1.0,4,1,1,1
python-cratonclient,15,16,0,1,0.8888888888888888,4,4,6,27
python-cratonclient,14,15,0,1,0.88,4,3,6,25
python-cratonclient,13,14,0,1,0.7647058823529411,4,3,3,17
charms.ceph,17,18,0,1,0.7333333333333333,3,3,6,15
charms.ceph,16,17,0,1,0.8,3,2,5,15
charms.ceph,15,16,0,1,0.9411764705882353,3,2,8,17
charms.ceph,14,15,0,1,0.631578947368421,3,3,4,19
charms.ceph,13,14,0,1,0.9285714285714286,3,2,4,14
xstatic-angular-lrdragndrop,11,12,1,1,1.0,3,1,1,1
xstatic-angular-lrdragndrop,10,11,0,1,1.0,3,1,1,1
yaql,16,17,1,1,0.5,1,2,2,2
yaql,15,16,0,0,0.3333333333333333,1,3,3,3
yaql,14,15,0,1,0.6923076923076923,1,3,6,13
yaql,13,14,0,1,0.8,1,4,8,15
yaql,12,13,0,1,0.8235294117647058,1,4,7,17
yaql,11,12,0,1,0.96,1,2,4,25
yaql,10,11,0,1,0.9333333333333333,1,2,5,15
yaql,9,10,0,1,1.0,1,1,3,7
yaql,8,9,0,1,1.0,1,1,1,25
yaql,7,8,0,1,1.0,1,1,3,26
fuel-ccp-murano,15,16,1,1,0.5,3,2,2,4
fuel-ccp-murano,14,15,0,1,0.5555555555555556,3,2,5,9
python-evoqueclient,16,17,1,1,1.0,4,1,1,1
python-evoqueclient,12,13,1,0,0.42857142857142855,4,4,4,7
oslo.vmware,17,18,0,0,0.4166666666666667,0,3,4,12
oslo.vmware,16,17,0,1,0.6,0,2,3,5
oslo.vmware,15,16,0,0,0.25,0,7,9,12
oslo.vmware,14,15,0,1,0.6153846153846154,0,5,9,13
oslo.vmware,13,14,0,1,0.5,0,7,11,14
oslo.vmware,12,13,0,1,0.6153846153846154,0,4,5,13
oslo.vmware,11,12,0,0,0.42424242424242425,0,8,14,33
oslo.vmware,10,11,0,1,0.5625,0,7,14,32
oslo.vmware,9,10,0,1,0.6444444444444445,0,6,9,45
oslo.vmware,8,9,0,1,0.8461538461538461,0,3,7,13
upstream-institute-virtual-environment,17,18,0,1,0.5,5,3,3,4
upstream-institute-virtual-environment,16,17,0,1,1.0,5,1,1,1
upstream-institute-virtual-environment,15,16,0,1,0.8636363636363636,5,3,2,22
upstream-institute-virtual-environment,14,15,0,1,0.7142857142857143,5,3,3,14
upstream-institute-virtual-environment,13,14,0,1,1.0,5,1,1,8
os-log-merger,17,18,0,1,0.5,0,2,2,2
os-log-merger,16,17,0,1,1.0,0,1,2,9
os-log-merger,15,16,0,1,1.0,0,1,3,5
os-log-merger,13,14,1,1,1.0,0,1,1,5
os-log-merger,12,13,0,1,1.0,0,1,2,20
fixtures-git,17,18,0,1,0.5,5,2,2,2
puppet-barbican,17,18,0,0,0.3939393939393939,3,6,12,33
puppet-barbican,16,17,0,1,0.5,3,3,5,14
puppet-barbican,15,16,0,1,0.5151515151515151,3,4,7,33
puppet-barbican,14,15,0,0,0.4,3,6,9,15
puppet-barbican,13,14,0,0,0.45454545454545453,3,7,12,33
puppet-barbican,12,13,0,1,0.6956521739130435,3,5,10,23
puppet-barbican,11,12,0,1,1.0,3,1,1,1
swift3,17,18,0,1,0.5,1,2,2,2
swift3,16,17,0,1,0.8,1,3,4,10
swift3,15,16,0,1,0.8,1,4,4,15
swift3,14,15,0,1,0.5555555555555556,1,3,3,18
swift3,13,14,0,1,0.6086956521739131,1,5,5,23
swift3,12,13,0,0,0.38461538461538464,1,7,9,26
swift3,11,12,0,1,0.631578947368421,1,2,4,19
swift3,10,11,0,1,0.9239130434782609,1,3,5,92
swift3,9,10,0,1,0.8888888888888888,1,4,5,72
swift3,8,9,0,1,0.7272727272727273,1,2,3,11
swift3,7,8,0,0,0.25,1,5,5,8
swift3,6,7,0,0,0.42105263157894735,1,6,7,19
swift3,5,6,0,1,0.6666666666666666,1,3,3,6
openstack-ansible-os_gnocchi,17,18,0,0,0.47619047619047616,3,6,9,21
openstack-ansible-os_gnocchi,16,17,0,0,0.4166666666666667,3,6,7,12
openstack-ansible-os_gnocchi,15,16,0,1,0.5862068965517241,3,6,12,29
openstack-ansible-os_gnocchi,14,15,0,0,0.46153846153846156,3,6,15,26
openstack-ansible-os_gnocchi,13,14,0,1,0.6964285714285714,3,7,13,56
openstack-ansible-os_gnocchi,12,13,0,1,1.0,3,1,1,79
boartty,17,18,0,1,1.0,5,1,1,1
boartty,16,17,0,1,0.8571428571428571,5,2,2,7
boartty,15,16,0,1,1.0,5,1,1,3
boartty,14,15,0,1,0.7777777777777778,5,3,3,9
boartty,13,14,0,1,1.0,5,1,1,1
distil,17,18,0,1,1.0,1,1,2,6
distil,16,17,0,1,0.7142857142857143,1,3,4,7
distil,15,16,0,1,0.8333333333333334,1,5,7,48
distil,14,15,0,1,0.8125,1,4,6,16
distil,13,14,0,1,0.9545454545454546,1,2,3,22
distil,12,13,0,1,0.7777777777777778,1,2,3,9
distil,10,11,1,1,1.0,1,1,2,2
distil,9,10,0,1,1.0,1,1,3,96
distil,8,9,0,1,1.0,1,1,3,150
distil,7,8,0,1,1.0,1,1,1,23
python-ganttclient,8,9,1,1,0.6666666666666666,4,2,2,3
python-ganttclient,7,8,0,0,0.29333333333333333,4,20,39,75
python-ganttclient,6,7,0,0,0.2057142857142857,4,33,98,350
python-ganttclient,5,6,0,0,0.28732394366197184,4,34,102,355
python-ganttclient,4,5,0,0,0.4742729306487696,4,31,95,447
python-ganttclient,3,4,0,1,0.6138613861386139,4,21,74,808
python-ganttclient,2,3,0,0,0.441340782122905,4,18,45,358
python-ganttclient,1,2,0,0,0.2746478873239437,4,17,47,284
python-ganttclient,0,1,0,1,0.5172413793103449,4,8,25,580
fuel-plugin-zabbix-monitoring-emc,14,15,1,1,1.0,3,1,1,3
fuel-plugin-zabbix-monitoring-emc,13,14,0,1,1.0,3,1,1,5
fuel-plugin-zabbix-monitoring-emc,12,13,0,1,0.6666666666666666,3,3,3,9
fuel-plugin-zabbix-monitoring-emc,11,12,0,1,1.0,3,1,2,5
devstack-plugin-container,16,17,1,1,0.5,3,3,3,4
devstack-plugin-container,15,16,0,1,1.0,3,1,1,3
openstack-ansible-os_designate,17,18,0,0,0.43243243243243246,3,12,19,37
openstack-ansible-os_designate,16,17,0,0,0.4166666666666667,3,5,8,12
openstack-ansible-os_designate,15,16,0,1,0.6086956521739131,3,4,9,23
openstack-ansible-os_designate,14,15,0,0,0.48,3,6,14,25
openstack-ansible-os_designate,13,14,0,1,0.6097560975609756,3,7,10,41
openstack-ansible-os_designate,12,13,0,1,0.8666666666666667,3,3,4,15
airship-utils,17,18,0,1,1.0,3,1,1,1
airship-utils,15,16,1,1,1.0,3,1,3,5
airship-utils,12,13,1,1,1.0,3,1,2,11
openstack-ansible-pip_install,17,18,0,0,0.44,3,8,13,25
openstack-ansible-pip_install,16,17,0,1,0.7272727272727273,3,5,8,22
openstack-ansible-pip_install,15,16,0,1,0.6774193548387096,3,5,8,31
openstack-ansible-pip_install,14,15,0,1,0.56,3,5,10,25
openstack-ansible-pip_install,13,14,0,1,0.6666666666666666,3,8,14,36
openstack-ansible-pip_install,12,13,0,1,0.6,3,5,7,15
kayobe,17,18,0,1,0.5441176470588235,3,8,10,68
kayobe,16,17,0,1,0.6581632653061225,3,8,10,196
kayobe,15,16,0,1,0.9263157894736842,3,4,4,190
kayobe,14,15,0,1,1.0,3,1,1,13
networking-ovn,17,18,0,1,0.8461538461538461,1,7,14,78
networking-ovn,16,17,0,1,0.6142857142857143,1,15,29,140
networking-ovn,15,16,0,1,0.5137614678899083,1,13,26,109
networking-ovn,14,15,0,0,0.3384615384615385,1,10,19,65
networking-ovn,13,14,0,1,0.6428571428571429,1,16,37,182
networking-ovn,12,13,0,0,0.39285714285714285,1,15,36,168
networking-ovn,11,12,0,0,0.40298507462686567,1,9,12,67
networking-ovn,10,11,0,1,0.6739130434782609,1,4,4,46
solum-tempest-plugin,17,18,0,1,0.5,1,4,6,6
solum-tempest-plugin,16,17,0,1,1.0,1,1,1,1
monasca-thresh,17,18,0,1,0.5,1,2,2,2
monasca-thresh,16,17,0,0,0.4,1,4,5,5
monasca-thresh,15,16,0,1,1.0,1,1,1,1
monasca-thresh,14,15,0,1,0.5,1,2,2,2
monasca-thresh,13,14,0,1,0.625,1,3,3,8
monasca-thresh,12,13,0,1,0.6363636363636364,1,5,6,11
monasca-thresh,11,12,0,0,0.3333333333333333,1,4,6,12
monasca-thresh,10,11,0,1,0.6363636363636364,1,4,7,22
monasca-thresh,9,10,0,1,0.8055555555555556,1,2,4,36
monasca-thresh,8,9,0,1,0.8513513513513513,1,2,4,74
monasca-thresh,7,8,0,1,1.0,1,1,3,112
monasca-thresh,6,7,0,1,1.0,1,1,1,25
oslo.versionedobjects,17,18,0,0,0.3,0,6,7,10
oslo.versionedobjects,16,17,0,0,0.25,0,7,7,12
oslo.versionedobjects,15,16,0,0,0.18181818181818182,0,9,9,11
oslo.versionedobjects,14,15,0,0,0.18181818181818182,0,9,10,11
oslo.versionedobjects,13,14,0,0,0.2222222222222222,0,9,12,18
oslo.versionedobjects,12,13,0,0,0.3103448275862069,0,9,14,29
oslo.versionedobjects,11,12,0,0,0.3541666666666667,0,10,20,48
oslo.versionedobjects,10,11,0,0,0.35789473684210527,0,16,33,95
oslo.versionedobjects,9,10,0,0,0.3125,0,10,24,32
oslo.versionedobjects,8,9,0,0,0.225,0,16,28,40
oslo.versionedobjects,7,8,0,0,0.296875,0,15,32,64
oslo.versionedobjects,6,7,0,0,0.2711864406779661,0,12,27,59
oslo.versionedobjects,5,6,0,0,0.30612244897959184,0,11,29,49
oslo.versionedobjects,4,5,0,1,0.5915492957746479,0,11,30,71
oslo.versionedobjects,3,4,0,1,0.6419753086419753,0,10,31,81
oslo.versionedobjects,2,3,0,0,0.30612244897959184,0,11,17,49
oslo.versionedobjects,1,2,0,1,0.5,0,5,15,34
oslo.versionedobjects,0,1,0,0,0.44,0,7,11,50
puppet-gnocchi,17,18,0,0,0.37037037037037035,3,8,13,27
puppet-gnocchi,16,17,0,0,0.47368421052631576,3,6,11,19
puppet-gnocchi,15,16,0,1,0.5454545454545454,3,6,9,33
puppet-gnocchi,14,15,0,0,0.4444444444444444,3,6,11,18
puppet-gnocchi,13,14,0,1,0.5161290322580645,3,8,13,31
puppet-gnocchi,12,13,0,1,0.76,3,4,10,25
puppet-gnocchi,11,12,0,1,0.6,3,4,6,15
puppet-gnocchi,10,11,0,1,1.0,3,1,3,17
puppet-ec2api,17,18,0,0,0.47368421052631576,3,4,6,19
puppet-ec2api,16,17,0,0,0.46153846153846156,3,5,6,13
puppet-ec2api,15,16,0,1,0.5714285714285714,3,3,5,21
puppet-ec2api,14,15,0,1,0.5,3,6,8,12
puppet-ec2api,13,14,0,0,0.23809523809523808,3,7,10,21
openstack-ansible-ops,17,18,0,1,0.7298850574712644,3,11,27,174
openstack-ansible-ops,16,17,0,1,0.7647058823529411,3,5,15,51
openstack-ansible-ops,15,16,0,1,0.7888888888888889,3,4,18,90
openstack-ansible-ops,14,15,0,0,0.4857142857142857,3,6,13,35
openstack-ansible-ops,13,14,0,1,0.8,3,5,8,25
charm-interface-neutron-plugin-api-subordinate,13,14,1,1,1.0,3,1,1,6
charm-interface-neutron-plugin-api-subordinate,12,13,0,1,1.0,3,1,1,1
openstack-chef,17,18,0,1,0.8695652173913043,3,4,4,23
openstack-chef,16,17,0,1,0.5384615384615384,3,4,4,13
openstack-chef,15,16,0,0,0.42857142857142855,3,3,3,7
openstack-chef,14,15,0,0,0.4,3,4,5,5
openstack-chef,13,14,0,0,0.4166666666666667,3,4,4,12
openstack-chef,12,13,0,0,0.2916666666666667,3,5,6,24
openstack-chef,11,12,0,1,0.5555555555555556,3,5,8,27
openstack-chef,10,11,0,1,0.5135135135135135,3,7,11,37
openstack-chef,9,10,0,1,0.6,3,3,7,10
openstack-chef,8,9,0,0,0.3333333333333333,3,6,15,33
openstack-chef,7,8,0,1,0.5714285714285714,3,5,7,21
openstack-chef,6,7,0,1,1.0,3,1,1,11
openstack-chef,5,6,0,1,1.0,3,1,1,40
trove-specs,16,17,1,1,1.0,1,1,1,1
trove-specs,14,15,1,1,0.6666666666666666,1,2,3,3
